state_code,state_name,district_code,district_name,subdistrict_code,subdistrict_name,source_file
12,ARUNACHAL PRADESH,257,Dibang Valley,01718,Anini,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,257,Dibang Valley,01719,Etalin,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,257,Dibang Valley,01720,Anelih,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,257,Dibang Valley,01721,Kronli (Arzoo circle),Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,258,Lower Dibang Valley,01722,Hunli,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,258,Lower Dibang Valley,01723,Desali,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,258,Lower Dibang Valley,01724,Roing,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,258,Lower Dibang Valley,01725,Dambuk,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,258,Lower Dibang Valley,01726,Tinali ( Paglam ),Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,258,Lower Dibang Valley,01727,Koronu,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01728,Sunpura,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01729,Tezu,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01730,Wakro,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01731,Chongkham,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01732,Namsai,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01733,Lathao,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01734,Piyong,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,259,Lohit,01735,Lekang (Mahadevpur),Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01736,Hayuliang,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01737,Manchal,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01738,Goiliang,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01739,Chaglagam,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01740,Metengliang,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01741,Kibithoo,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01742,Walong,Rdir_2011_12_ARUNACHAL_PRADESH.xls
12,ARUNACHAL PRADESH,260,Anjaw,01743,Hawai,Rdir_2011_12_ARUNACHAL_PRADESH.xls
13,NAGALAND,261,Mon,01744,Naginimora,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01745,Tizit,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01746,Hunta,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01747,Shangnyu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01748,Mon Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01749,Wakching,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01750,Aboi,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01751,Longshen,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01752,Phomching,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01753,Chen,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01754,Angjangyang,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01755,Mopong,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01756,Tobu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,261,Mon,01757,Monyakshu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01758,Longchem,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01759,Alongkima,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01760,Tuli,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01761,Changtongya,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01762,Chuchuyimlang,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01763,Kubolong,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01764,Mangkolemba,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01765,Merangmen,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,262,Mokokchung,01766,Ongpangkong,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01767,V.K.,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01768,Akuluto,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01769,Suruhuto,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01770,Asuto,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01771,Aghunato,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01772,Zunheboto Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01773,Atoizu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01774,Akuhaito,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01775,Pughoboto,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01776,Ghathashi,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01777,Satakha,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01778,Saptiqa,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,263,Zunheboto,01779,Satoi,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01780,Changpang,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01781,Aitepyong,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01782,Bhandari,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01783,Baghty,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01784,Sungro,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01785,Sanis,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01786,Lotsu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01787,Ralan,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01788,Wozhuro,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01789,Wokha Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01790,Englan,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,264,Wokha,01791,Chukitong,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01792,Niuland,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01793,Aquqhnaqua,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01794,Kuhoboto,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01795,Nihokhu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01796,Dimapur Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01797,Chumukedima,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01798,Dhansiripar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,265,Dimapur,01799,Medziphema,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01800,Sekruzu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01801,Phek Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01802,Khuza,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01803,Meluri,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01804,Phor,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01805,Phokhungri,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01806,Chozuba,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01807,Chetheba,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01808,Sakraba,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01809,Pfutsero,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01810,Zuketsa,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01811,Khezhakeno,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01812,Chizami,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,266,Phek,01813,Razieba,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01814,Noksen,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01815,Chare,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01816,Longkhim,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01817,Tuensang Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01818,Ngoungchung,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01819,Sangsangnyu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01820,Sotokur,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01821,Noklak,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01822,Chingmei,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01823,Nokhu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01824,Panso,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01825,Shamator,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01826,Tsurungto,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01827,Chessore,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01828,Mangko,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,267,Tuensang,01829,Thonoknyu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,268,Longleng,01830,Tamlu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,268,Longleng,01831,Namsang,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,268,Longleng,01832,Yongnyah,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,268,Longleng,01833,Longleng,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,268,Longleng,01834,Sakshi,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01835,Seyochung,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01836,Amahator,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01837,Kiphire Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01838,Kiusam,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01839,Sitimi,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01840,Longmatra,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01841,Pungro,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,269,Kiphire,01842,Khongsa,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01843,Tseminyu,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01844,Tsogin,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01845,Chiephobozou,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01846,Botsa,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01847,Kezocha,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01848,Jakhama,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01849,Kohima Sadar,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,270,Kohima,01850,Sechu-Zubza,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01851,Pedi (Ngwalwa),Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01852,Jalukie,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01853,Athibung,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01854,Kebai Khelma,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01855,Nsong,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01856,Tening,Rdir_2011_13_NAGALAND.xls
13,NAGALAND,271,Peren,01857,Peren,Rdir_2011_13_NAGALAND.xls
15,MIZORAM,281,Mamit,01896,Zawlnuam,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,281,Mamit,01897,West Phaileng,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,281,Mamit,01898,Reiek,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,282,Kolasib,01899,'N' Thingdawl,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,282,Kolasib,01900,Bilkhawthlir,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,282,Kolasib,01901,Tlangnuam (Part),Rdir_2011_15_MIZORAM.xls
15,MIZORAM,283,Aizawl,01901,Tlangnuam (Part),Rdir_2011_15_MIZORAM.xls
15,MIZORAM,283,Aizawl,01902,Darlawn,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,283,Aizawl,01903,Phullen,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,283,Aizawl,01904,Aibawk,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,283,Aizawl,01905,Thingsulthliah (Part),Rdir_2011_15_MIZORAM.xls
15,MIZORAM,284,Champhai,01906,Ngopa,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,284,Champhai,01907,Khawzawl,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,284,Champhai,01908,Champhai,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,284,Champhai,01909,Khawbung,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,284,Champhai,01911,East Lungdar (Part),Rdir_2011_15_MIZORAM.xls
15,MIZORAM,285,Serchhip,01905,Thingsulthliah (Part),Rdir_2011_15_MIZORAM.xls
15,MIZORAM,285,Serchhip,01910,Serchhip,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,285,Serchhip,01911,East Lungdar (Part),Rdir_2011_15_MIZORAM.xls
15,MIZORAM,286,Lunglei,01912,West Bunghmun,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,286,Lunglei,01913,Lungsen,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,286,Lunglei,01914,Lunglei,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,286,Lunglei,01915,Hnahthial,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,287,Lawngtlai,01916,Chawngte,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,287,Lawngtlai,01917,Lawngtlai,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,287,Lawngtlai,01918,S' Bungtlang,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,287,Lawngtlai,01919,Sangau,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,288,Saiha,01920,Tuipang,Rdir_2011_15_MIZORAM.xls
15,MIZORAM,288,Saiha,01921,Saiha,Rdir_2011_15_MIZORAM.xls
16,TRIPURA,289,West Tripura,01922,Mohanpur,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01923,Hezamara,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01924,Padmabil,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01925,Khowai,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01926,Tulashikhar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01927,Kalyanpur,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01928,Teliamura,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01929,Mungiakumi,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01930,Mandai,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01931,Jirania,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01932,Dukli,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01933,Jampuijala,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01934,Bishalgarh,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01935,Boxanagar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01936,Melaghar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,01937,Kathalia,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,289,West Tripura,99999,Area not under any Sub-district,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01938,Killa,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01939,Amarpur,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01940,Ompi,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01941,Matarbari,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01942,Kakraban,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01943,Rajnagar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01944,Hrishyamukh,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01945,Bokafa,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01946,Karbuk,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01947,Rupaichhari,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,01948,Satchand,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,290,South Tripura,99999,Area not under any Sub-district,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,291,Dhalai,01949,Salema,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,291,Dhalai,01950,Manu,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,291,Dhalai,01951,Ambassa,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,291,Dhalai,01952,Chhamanu,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,291,Dhalai,01953,Dumburnagar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,291,Dhalai,99999,Area not under any Sub-district,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01954,Gournagar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01955,Kadamtala,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01956,Panisagar,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01957,Damchhara,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01958,Pencharthal,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01959,Kumarghat,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01960,Dasda,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,01961,Jampuii hills,Rdir_2011_16_TRIPURA.xls
16,TRIPURA,292,North Tripura,99999,Area not under any Sub-district,Rdir_2011_16_TRIPURA.xls
17,MEGHALAYA,293,West Garo Hills,01962,Selsella,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01963,Dadenggiri,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01964,Tikrikilla,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01965,Rongram,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01966,Betasing,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01967,Zikzak,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01968,Gambegre,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,293,West Garo Hills,01969,Dalu,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,294,East Garo Hills,01970,Resubelpara,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,294,East Garo Hills,01971,Dambo Rongjeng,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,294,East Garo Hills,01972,Kharkutta,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,294,East Garo Hills,01973,Songsak,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,294,East Garo Hills,01974,Samanda,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,295,South Garo Hills,01975,Chokpot,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,295,South Garo Hills,01976,Gasuapara,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,295,South Garo Hills,01977,Baghmara,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,295,South Garo Hills,01978,Rongara,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,296,West Khasi Hills,01979,Mawshynrut,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,296,West Khasi Hills,01980,Nongstoin,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,296,West Khasi Hills,01981,Mawthadraishan,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,296,West Khasi Hills,01982,Mairang,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,296,West Khasi Hills,01983,Ranikor,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,296,West Khasi Hills,01984,Mawkyrwat,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,297,Ribhoi,01985,Umling,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,297,Ribhoi,01986,Jirang,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,297,Ribhoi,01987,Umsning,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01988,Mawphlang,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01989,Mylliem,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01990,Mawryngkneng,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01991,Mawkynrew,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01992,Khatarshnong Laitkroh,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01993,Mawsynram,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01994,Shella Bholaganj,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,298,East Khasi Hills,01995,Pynursla,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,299,Jaintia Hills,01996,Thadlaskein,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,299,Jaintia Hills,01997,Laskein,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,299,Jaintia Hills,01998,Amlarem,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,299,Jaintia Hills,01999,Khliehriat,Rdir_2011_17_MEGHALAYA.xls
17,MEGHALAYA,299,Jaintia Hills,02000,Saipung,Rdir_2011_17_MEGHALAYA.xls
18,ASSAM,300,Kokrajhar,02001,Gossaigaon (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02002,Bhowraguri,Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02003,Dotoma,Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02004,Kokrajhar (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02005,Bagribari (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02007,Golokganj (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02008,Dhubri (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02009,Bilasipara (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,300,Kokrajhar,02010,Chapar (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02001,Gossaigaon (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02005,Bagribari (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02006,Agamoni,Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02007,Golokganj (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02008,Dhubri (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02009,Bilasipara (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02010,Chapar (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02011,South Salmara,Rdir_2011_18_ASSAM.xls
18,ASSAM,301,Dhubri,02012,Mankachar,Rdir_2011_18_ASSAM.xls
18,ASSAM,302,Goalpara,02013,Lakhipur,Rdir_2011_18_ASSAM.xls
18,ASSAM,302,Goalpara,02014,Balijana,Rdir_2011_18_ASSAM.xls
18,ASSAM,302,Goalpara,02015,Matia,Rdir_2011_18_ASSAM.xls
18,ASSAM,302,Goalpara,02016,Dudhnai,Rdir_2011_18_ASSAM.xls
18,ASSAM,302,Goalpara,02017,Rangjuli,Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02018,Barnagar (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02019,Kalgachia,Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02020,Baghbor,Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02021,Chenga,Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02022,Barpeta,Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02023,Sarthebari,Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02024,Bajali (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02025,Sarupeta (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,303,Barpeta,02140,Jalah (Pt),Rdir_2011_18_ASSAM.xls
18,ASSAM,304,Morigaon,02026,Mayong,Rdir_2011_18_ASSAM.xls
18,ASSAM,304,Morigaon,02027,Bhuragaon,Rdir_2011_18_ASSAM.xls
