MDDS STC,STATE NAME,MDDS DTC,DISTRICT NAME,MDDS Sub_DT,SUB-DISTRICT NAME,MDDS PLCN,Area Name,source_file,source_row_number,state_code,district_code,subdistrict_code,village_code,state_name,district_name,subdistrict_name,village_name_raw,village_name_display,village_name_normalized,row_type,has_og_marker,has_part_marker,has_rural_marker,has_ward_marker,has_double_space_raw,full_address,quality_flags,canonical_rank,duplicate_village_code_count,is_duplicate_village_code,is_canonical_village_code_row
21,ODISHA,374,Sundargarh,2832.0,Raurkela (M),385245,Kulunga Industrial Estate & Other Colony Area (OG) (Ward 40),Rdir_2011_21_ODISHA.xls,361958,21,374,02832,385245,ODISHA,Sundargarh,Raurkela (M),Kulunga Industrial Estate & Other Colony Area (OG) (Ward 40),Kulunga Industrial Estate & Other Colony Area (Ward 40),KULUNGA INDUSTRIAL ESTATE OTHER COLONY AREA WARD 40,VILLAGE,True,False,False,False,False,"Kulunga Industrial Estate & Other Colony Area (Ward 40), Raurkela (M), Sundargarh, ODISHA, India",OG,10.6,8,True,False
21,ODISHA,374,Sundargarh,2832.0,Raurkela (M),385245,Kulunga Industrial Estate & Other Colony Area (OG) (Ward 41),Rdir_2011_21_ODISHA.xls,361959,21,374,02832,385245,ODISHA,Sundargarh,Raurkela (M),Kulunga Industrial Estate & Other Colony Area (OG) (Ward 41),Kulunga Industrial Estate & Other Colony Area (Ward 41),KULUNGA INDUSTRIAL ESTATE OTHER COLONY AREA WARD 41,VILLAGE,True,False,False,False,False,"Kulunga Industrial Estate & Other Colony Area (Ward 41), Raurkela (M), Sundargarh, ODISHA, India",OG,10.6,8,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 32),Rdir_2011_21_ODISHA.xls,371067,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 32),Baleswwar Industrial Estate (Ward 32),BALESWWAR INDUSTRIAL ESTATE WARD 32,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 32), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,True
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 33),Rdir_2011_21_ODISHA.xls,371068,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 33),Baleswwar Industrial Estate (Ward 33),BALESWWAR INDUSTRIAL ESTATE WARD 33,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 33), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 34),Rdir_2011_21_ODISHA.xls,371069,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 34),Baleswwar Industrial Estate (Ward 34),BALESWWAR INDUSTRIAL ESTATE WARD 34,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 34), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 35),Rdir_2011_21_ODISHA.xls,371070,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 35),Baleswwar Industrial Estate (Ward 35),BALESWWAR INDUSTRIAL ESTATE WARD 35,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 35), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 36),Rdir_2011_21_ODISHA.xls,371071,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 36),Baleswwar Industrial Estate (Ward 36),BALESWWAR INDUSTRIAL ESTATE WARD 36,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 36), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 37),Rdir_2011_21_ODISHA.xls,371072,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 37),Baleswwar Industrial Estate (Ward 37),BALESWWAR INDUSTRIAL ESTATE WARD 37,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 37), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 38),Rdir_2011_21_ODISHA.xls,371073,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 38),Baleswwar Industrial Estate (Ward 38),BALESWWAR INDUSTRIAL ESTATE WARD 38,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 38), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 39),Rdir_2011_21_ODISHA.xls,371074,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 39),Baleswwar Industrial Estate (Ward 39),BALESWWAR INDUSTRIAL ESTATE WARD 39,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 39), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 40),Rdir_2011_21_ODISHA.xls,371075,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 40),Baleswwar Industrial Estate (Ward 40),BALESWWAR INDUSTRIAL ESTATE WARD 40,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 40), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 41),Rdir_2011_21_ODISHA.xls,371076,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 41),Baleswwar Industrial Estate (Ward 41),BALESWWAR INDUSTRIAL ESTATE WARD 41,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 41), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 42),Rdir_2011_21_ODISHA.xls,371077,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 42),Baleswwar Industrial Estate (Ward 42),BALESWWAR INDUSTRIAL ESTATE WARD 42,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 42), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 43),Rdir_2011_21_ODISHA.xls,371078,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 43),Baleswwar Industrial Estate (Ward 43),BALESWWAR INDUSTRIAL ESTATE WARD 43,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 43), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 44),Rdir_2011_21_ODISHA.xls,371079,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 44),Baleswwar Industrial Estate (Ward 44),BALESWWAR INDUSTRIAL ESTATE WARD 44,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 44), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 45),Rdir_2011_21_ODISHA.xls,371080,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 45),Baleswwar Industrial Estate (Ward 45),BALESWWAR INDUSTRIAL ESTATE WARD 45,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 45), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 46),Rdir_2011_21_ODISHA.xls,371081,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 46),Baleswwar Industrial Estate (Ward 46),BALESWWAR INDUSTRIAL ESTATE WARD 46,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 46), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 47),Rdir_2011_21_ODISHA.xls,371082,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 47),Baleswwar Industrial Estate (Ward 47),BALESWWAR INDUSTRIAL ESTATE WARD 47,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 47), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 48),Rdir_2011_21_ODISHA.xls,371083,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 48),Baleswwar Industrial Estate (Ward 48),BALESWWAR INDUSTRIAL ESTATE WARD 48,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 48), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 49),Rdir_2011_21_ODISHA.xls,371084,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 49),Baleswwar Industrial Estate (Ward 49),BALESWWAR INDUSTRIAL ESTATE WARD 49,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 49), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 50),Rdir_2011_21_ODISHA.xls,371085,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 50),Baleswwar Industrial Estate (Ward 50),BALESWWAR INDUSTRIAL ESTATE WARD 50,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 50), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 51),Rdir_2011_21_ODISHA.xls,371086,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 51),Baleswwar Industrial Estate (Ward 51),BALESWWAR INDUSTRIAL ESTATE WARD 51,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 51), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,377,Baleshwar,2909.0,Baleshwar (M),394273,Baleswwar Industrial Estate (OG) (Ward 52),Rdir_2011_21_ODISHA.xls,371087,21,377,02909,394273,ODISHA,Baleshwar,Baleshwar (M),Baleswwar Industrial Estate (OG) (Ward 52),Baleswwar Industrial Estate (Ward 52),BALESWWAR INDUSTRIAL ESTATE WARD 52,VILLAGE,True,False,False,False,False,"Baleswwar Industrial Estate (Ward 52), Baleshwar (M), Baleshwar, ODISHA, India",OG,10.42,21,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 20) ,Rdir_2011_21_ODISHA.xls,376179,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 20),Industrial Area (Ward 20),INDUSTRIAL AREA WARD 20,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 20), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,True
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 21) ,Rdir_2011_21_ODISHA.xls,376180,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 21),Industrial Area (Ward 21),INDUSTRIAL AREA WARD 21,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 21), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 22) ,Rdir_2011_21_ODISHA.xls,376181,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 22),Industrial Area (Ward 22),INDUSTRIAL AREA WARD 22,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 22), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 23) ,Rdir_2011_21_ODISHA.xls,376182,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 23),Industrial Area (Ward 23),INDUSTRIAL AREA WARD 23,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 23), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 24) ,Rdir_2011_21_ODISHA.xls,376183,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 24),Industrial Area (Ward 24),INDUSTRIAL AREA WARD 24,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 24), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 25) ,Rdir_2011_21_ODISHA.xls,376184,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 25),Industrial Area (Ward 25),INDUSTRIAL AREA WARD 25,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 25), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 26) ,Rdir_2011_21_ODISHA.xls,376185,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 26),Industrial Area (Ward 26),INDUSTRIAL AREA WARD 26,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 26), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 27) ,Rdir_2011_21_ODISHA.xls,376186,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 27),Industrial Area (Ward 27),INDUSTRIAL AREA WARD 27,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 27), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 28) ,Rdir_2011_21_ODISHA.xls,376187,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 28),Industrial Area (Ward 28),INDUSTRIAL AREA WARD 28,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 28), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 29) ,Rdir_2011_21_ODISHA.xls,376188,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 29),Industrial Area (Ward 29),INDUSTRIAL AREA WARD 29,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 29), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2954.0,Choudwar ,399316,Industrial Area (OG) (Ward 30) ,Rdir_2011_21_ODISHA.xls,376189,21,381,02954,399316,ODISHA,Cuttack,Choudwar,Industrial Area (OG) (Ward 30),Industrial Area (Ward 30),INDUSTRIAL AREA WARD 30,VILLAGE,True,False,False,False,False,"Industrial Area (Ward 30), Choudwar, Cuttack, ODISHA, India",OG,10.3,11,True,False
21,ODISHA,381,Cuttack,2963.0,Kandarpur,400144,"Gatiroutpatana (Part)
 Dihasahi",Rdir_2011_21_ODISHA.xls,377026,21,381,02963,400144,ODISHA,Cuttack,Kandarpur,Gatiroutpatana (Part) Dihasahi,Gatiroutpatana Dihasahi,GATIROUTPATANA DIHASAHI,VILLAGE,False,True,False,False,True,"Gatiroutpatana Dihasahi, Kandarpur, Cuttack, ODISHA, India",PART,5.3,2,True,True
21,ODISHA,381,Cuttack,2964.0,C.R.R.I. ,400144,"Gatiroutpatana (Part)
Basundhara Short stay Home, S.H.-12 (From C.R.R.I. Last boundary to Biribati)",Rdir_2011_21_ODISHA.xls,377053,21,381,02964,400144,ODISHA,Cuttack,C.R.R.I.,"Gatiroutpatana (Part) Basundhara Short stay Home, S.H.-12 (From C.R.R.I. Last boundary to Biribati)","Gatiroutpatana Basundhara Short stay Home, S.H.-12 (From C.R.R.I. Last boundary to Biribati)",GATIROUTPATANA BASUNDHARA SHORT STAY HOME S H 12 FROM C R R I LAST BOUNDARY TO BIRIBATI,VILLAGE,False,True,False,False,False,"Gatiroutpatana Basundhara Short stay Home, S.H.-12 (From C.R.R.I. Last boundary to Biribati), C.R.R.I., Cuttack, ODISHA, India",PART,5.99,2,True,False
21,ODISHA,381,Cuttack,2963.0,Kandarpur,400165,Biribati (Dighi) (Part) ,Rdir_2011_21_ODISHA.xls,377047,21,381,02963,400165,ODISHA,Cuttack,Kandarpur,Biribati (Dighi) (Part),Biribati (Dighi),BIRIBATI DIGHI,VILLAGE,False,True,False,False,False,"Biribati (Dighi), Kandarpur, Cuttack, ODISHA, India",PART,5.23,2,True,True
21,ODISHA,381,Cuttack,2964.0,C.R.R.I. ,400165,"Biribati (Part) 
(Tarini Temple) ",Rdir_2011_21_ODISHA.xls,377055,21,381,02964,400165,ODISHA,Cuttack,C.R.R.I.,Biribati (Part) (Tarini Temple),Biribati (Tarini Temple),BIRIBATI TARINI TEMPLE,VILLAGE,False,True,False,False,True,"Biribati (Tarini Temple), C.R.R.I., Cuttack, ODISHA, India",PART,5.31,2,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 61),Rdir_2011_21_ODISHA.xls,385518,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 61),Industrial & Colony Area (Ward 61),INDUSTRIAL COLONY AREA WARD 61,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 61), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,True
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 62),Rdir_2011_21_ODISHA.xls,385519,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 62),Industrial & Colony Area (Ward 62),INDUSTRIAL COLONY AREA WARD 62,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 62), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 63),Rdir_2011_21_ODISHA.xls,385520,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 63),Industrial & Colony Area (Ward 63),INDUSTRIAL COLONY AREA WARD 63,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 63), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 64),Rdir_2011_21_ODISHA.xls,385521,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 64),Industrial & Colony Area (Ward 64),INDUSTRIAL COLONY AREA WARD 64,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 64), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 65),Rdir_2011_21_ODISHA.xls,385522,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 65),Industrial & Colony Area (Ward 65),INDUSTRIAL COLONY AREA WARD 65,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 65), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 66),Rdir_2011_21_ODISHA.xls,385523,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 66),Industrial & Colony Area (Ward 66),INDUSTRIAL COLONY AREA WARD 66,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 66), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 67),Rdir_2011_21_ODISHA.xls,385524,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 67),Industrial & Colony Area (Ward 67),INDUSTRIAL COLONY AREA WARD 67,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 67), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,386,Khordha ,3055.0,Bhubaneswar (M Corp.),408534,Industrial & Colony Area (OG) (Ward 68),Rdir_2011_21_ODISHA.xls,385525,21,386,03055,408534,ODISHA,Khordha,Bhubaneswar (M Corp.),Industrial & Colony Area (OG) (Ward 68),Industrial & Colony Area (Ward 68),INDUSTRIAL COLONY AREA WARD 68,VILLAGE,True,False,False,False,False,"Industrial & Colony Area (Ward 68), Bhubaneswar (M Corp.), Khordha, ODISHA, India",OG,10.39,8,True,False
21,ODISHA,393,Balangir,3152.0,Titlagarh ,421602,D.A.V. College Area (OG) (Ward 16),Rdir_2011_21_ODISHA.xls,398698,21,393,03152,421602,ODISHA,Balangir,Titlagarh,D.A.V. College Area (OG) (Ward 16),D.A.V. College Area (Ward 16),D A V COLLEGE AREA WARD 16,VILLAGE,True,False,False,False,False,"D.A.V. College Area (Ward 16), Titlagarh, Balangir, ODISHA, India",OG,10.34,2,True,True
21,ODISHA,393,Balangir,3152.0,Titlagarh ,421602,D.A.V. College Area (OG) (Ward 17),Rdir_2011_21_ODISHA.xls,398699,21,393,03152,421602,ODISHA,Balangir,Titlagarh,D.A.V. College Area (OG) (Ward 17),D.A.V. College Area (Ward 17),D A V COLLEGE AREA WARD 17,VILLAGE,True,False,False,False,False,"D.A.V. College Area (Ward 17), Titlagarh, Balangir, ODISHA, India",OG,10.34,2,True,False
21,ODISHA,396,Rayagada  ,3183.0,Gunupur,426838,Industrial & Educational  Area (OG) (Ward 18),Rdir_2011_21_ODISHA.xls,403969,21,396,03183,426838,ODISHA,Rayagada,Gunupur,Industrial & Educational Area (OG) (Ward 18),Industrial & Educational Area (Ward 18),INDUSTRIAL EDUCATIONAL AREA WARD 18,VILLAGE,True,False,False,False,True,"Industrial & Educational Area (Ward 18), Gunupur, Rayagada, ODISHA, India",OG,10.44,2,True,True
21,ODISHA,396,Rayagada  ,3183.0,Gunupur,426838,Industrial & Educational  Area (OG) (Ward 19),Rdir_2011_21_ODISHA.xls,403970,21,396,03183,426838,ODISHA,Rayagada,Gunupur,Industrial & Educational Area (OG) (Ward 19),Industrial & Educational Area (Ward 19),INDUSTRIAL EDUCATIONAL AREA WARD 19,VILLAGE,True,False,False,False,True,"Industrial & Educational Area (Ward 19), Gunupur, Rayagada, ODISHA, India",OG,10.44,2,True,False
21,ODISHA,397,Nabarangapur ,3196.0,Nabarangapur,427953,Nuagarh,Rdir_2011_21_ODISHA.xls,405099,21,397,03196,427953,ODISHA,Nabarangapur,Nabarangapur,Nuagarh,Nuagarh,NUAGARH,VILLAGE,False,False,False,False,False,"Nuagarh, Nabarangapur, Nabarangapur, ODISHA, India",,0.07,2,True,True
21,ODISHA,397,Nabarangapur ,3196.0,Nabarangapur,427953,Nuagad Mirganguda (OG) (Part),Rdir_2011_21_ODISHA.xls,405126,21,397,03196,427953,ODISHA,Nabarangapur,Nabarangapur,Nuagad Mirganguda (OG) (Part),Nuagad Mirganguda,NUAGAD MIRGANGUDA,VILLAGE,True,True,False,False,False,"Nuagad Mirganguda, Nabarangapur, Nabarangapur, ODISHA, India",OG|PART,15.29,2,True,False
22,CHHATTISGARH,403,Raigarh,3267.0,Raigarh,434920,Kalmi (Part),Rdir_2011_22_CHHATTISGARH.xls,412146,22,403,03267,434920,CHHATTISGARH,Raigarh,Raigarh,Kalmi (Part),Kalmi,KALMI,VILLAGE,False,True,False,False,False,"Kalmi, Raigarh, Raigarh, CHHATTISGARH, India",PART,5.12,2,True,True
22,CHHATTISGARH,403,Raigarh,3267.0,Raigarh,434920,Kalmi (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,412223,22,403,03267,434920,CHHATTISGARH,Raigarh,Raigarh,Kalmi (OG) (Part),Kalmi,KALMI,VILLAGE,True,True,False,False,False,"Kalmi, Raigarh, Raigarh, CHHATTISGARH, India",OG|PART,15.17,2,True,False
22,CHHATTISGARH,403,Raigarh,3267.0,Raigarh,434928,Kisnapur (Part),Rdir_2011_22_CHHATTISGARH.xls,412154,22,403,03267,434928,CHHATTISGARH,Raigarh,Raigarh,Kisnapur (Part),Kisnapur,KISNAPUR,VILLAGE,False,True,False,False,False,"Kisnapur, Raigarh, Raigarh, CHHATTISGARH, India",PART,5.15,2,True,True
22,CHHATTISGARH,403,Raigarh,3267.0,Raigarh,434928,Kishanpur (OG) (Part),Rdir_2011_22_CHHATTISGARH.xls,412224,22,403,03267,434928,CHHATTISGARH,Raigarh,Raigarh,Kishanpur (OG) (Part),Kishanpur,KISHANPUR,VILLAGE,True,True,False,False,False,"Kishanpur, Raigarh, Raigarh, CHHATTISGARH, India",OG|PART,15.21,2,True,False
22,CHHATTISGARH,404,Korba ,3275.0,Korba,436319,Dondro (Part),Rdir_2011_22_CHHATTISGARH.xls,413555,22,404,03275,436319,CHHATTISGARH,Korba,Korba,Dondro (Part),Dondro,DONDRO,VILLAGE,False,True,False,False,False,"Dondro, Korba, Korba, CHHATTISGARH, India",PART,5.13,2,True,True
